Column1,userid,courseid,created_enr,username,date_joined,year_of_birth,level_of_education,course_name,create_time_course,length,category
6838,7246,TsinghuaX/80512073X/_,10/11/2013 14:34,yantao,10/11/2013 14:31,1991,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6839,7268,TsinghuaX/30240184_1X/_,10/11/2013 14:35,tzehengma,10/11/2013 14:35,196,p,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
6840,7228,TsinghuaX/30240184_1X/_,10/11/2013 14:35,zhaoboguan,10/11/2013 14:28,1984,a,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
6842,7190,TsinghuaX/MOOC101/MOOCs_,10/11/2013 14:35,twt22tfx,10/11/2013 14:22,1994,hs,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
6843,7271,TsinghuaX/20220332_1X/_,10/11/2013 14:35,ghostwdx,10/11/2013 14:35,199,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6844,7159,TsinghuaX/MOOC101/MOOCs_,10/11/2013 14:36,zdragon,10/11/2013 14:15,1995,hs,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
6845,7260,TsinghuaX/20220332_1X/_,10/11/2013 14:36,shentao,10/11/2013 14:33,1991,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6846,7155,TsinghuaX/80512073X/_,10/11/2013 14:36,enstone,10/11/2013 14:14,1971,p,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6848,7265,TsinghuaX/30240184_1X/_,10/11/2013 14:36,leaping,10/11/2013 14:34,1973,p,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
6850,7273,TsinghuaX/20220332_1X/_,10/11/2013 14:37,daxiong,10/11/2013 14:36,1989,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6851,7159,TsinghuaX/80512073X/_,10/11/2013 14:37,zdragon,10/11/2013 14:15,1995,hs,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6852,714,TsinghuaX/00690242_1X/_,10/11/2013 14:37,yuxinjie,9/12/2013 00:08,1973,p,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
6853,714,MITx/6_002x/_Circuits_and_Electronics_,10/11/2013 14:38,yuxinjie,9/12/2013 00:08,1973,p,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6855,714,PekingX/01718330X/_,10/11/2013 14:38,yuxinjie,9/12/2013 00:08,1973,p,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
6856,7227,TsinghuaX/20220332_1X/_,10/11/2013 14:38,cdj,10/11/2013 14:28,1973,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6857,7275,TsinghuaX/30240184_1X/_,10/11/2013 14:39,liujiangfeng,10/11/2013 14:37,1987,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
6858,7224,TsinghuaX/80000901_1X/_,10/11/2013 14:39,EricFeng,10/11/2013 14:27,1984,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6859,7284,TsinghuaX/80512073X/_,10/11/2013 14:39,xzp1992,10/11/2013 14:39,1992,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6860,7283,TsinghuaX/80000901_1X/_,10/11/2013 14:39,yyybing,10/11/2013 14:39,1981,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6861,7152,TsinghuaX/00690242_1X/_,10/11/2013 14:40,Tiana,10/11/2013 14:12,1994,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
6863,7286,TsinghuaX/80000901_1X/_,10/11/2013 14:40,zsgshushu,10/11/2013 14:39,1989,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6864,7152,TsinghuaX/80000901_1X/_,10/11/2013 14:40,Tiana,10/11/2013 14:12,1994,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6866,7285,TsinghuaX/30240184_1X/_,10/11/2013 14:41,wodeyizu,10/11/2013 14:39,1992,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
6867,7152,TsinghuaX/30240184_1X/_,10/11/2013 14:41,Tiana,10/11/2013 14:12,1994,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
6868,7290,TsinghuaX/20220332_1X/_,10/11/2013 14:41,xueye,10/11/2013 14:41,199,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6869,7152,MITx/6_002x/_Circuits_and_Electronics_,10/11/2013 14:41,Tiana,10/11/2013 14:12,1994,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6870,7291,TsinghuaX/20220332_1X/_,10/11/2013 14:41,LuoHao,10/11/2013 14:41,1995,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6871,7152,PekingX/01718330X/_,10/11/2013 14:41,Tiana,10/11/2013 14:12,1994,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
6872,7152,TsinghuaX/MOOC101/MOOCs_,10/11/2013 14:42,Tiana,10/11/2013 14:12,1994,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
6874,7152,TsinghuaX/20220332_1X/_,10/11/2013 14:42,Tiana,10/11/2013 14:12,1994,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6875,7281,TsinghuaX/80000901_1X/_,10/11/2013 14:42,lixinNO1,10/11/2013 14:38,1989,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6876,6917,TsinghuaX/80512073X/_,10/11/2013 14:42,tianxing622,10/11/2013 13:22,1988,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6877,7295,PekingX/01718330X/_,10/11/2013 14:42,qdp,10/11/2013 14:42,199,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
6878,7250,TsinghuaX/80512073X/_,10/11/2013 14:43,junior_pop,10/11/2013 14:32,1993,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6880,7290,MITx/6_002x/_Circuits_and_Electronics_,10/11/2013 14:43,xueye,10/11/2013 14:41,199,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6881,7233,TsinghuaX/MOOC101/MOOCs_,10/11/2013 14:44,Qing1002,10/11/2013 14:29,1991,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
6882,7301,TsinghuaX/00690242_1X/_,10/11/2013 14:44,Frank_THU,10/11/2013 14:44,1992,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
6883,7233,MITx/6_002x/_Circuits_and_Electronics_,10/11/2013 14:44,Qing1002,10/11/2013 14:29,1991,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6884,7296,TsinghuaX/80512073X/_,10/11/2013 14:45,yuanjun,10/11/2013 14:42,1987,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6885,2384,TsinghuaX/80512073X/_,10/11/2013 14:45,yingying,10/10/2013 10:04,1994,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6887,7304,TsinghuaX/MOOC101/MOOCs_,10/11/2013 14:46,ZijingHero,10/11/2013 14:45,1985,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
6888,7233,TsinghuaX/30240184_1X/_,10/11/2013 14:46,Qing1002,10/11/2013 14:29,1991,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
6889,7308,TsinghuaX/80512073X/_,10/11/2013 14:47,suisui,10/11/2013 14:46,1993,a,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6890,7310,TsinghuaX/20220332_1X/_,10/11/2013 14:47,asymmetry,10/11/2013 14:47,1986,m,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6892,7314,TsinghuaX/80000901_1X/_,10/11/2013 14:47,Ywj,10/11/2013 14:47,1983,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6893,7315,TsinghuaX/00690242_1X/_,10/11/2013 14:47,savageshine,10/11/2013 14:47,1983,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
6894,7306,TsinghuaX/80000901_1X/_,10/11/2013 14:48,byrdli,10/11/2013 14:46,1986,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6895,7319,TsinghuaX/80000901_1X/_,10/11/2013 14:50,dtcjw,10/11/2013 14:48,1965,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6896,7185,TsinghuaX/80512073X/_,10/11/2013 14:50,lonelyplanet,10/11/2013 14:21,1974,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6898,7319,TsinghuaX/00690242_1X/_,10/11/2013 14:50,dtcjw,10/11/2013 14:48,1965,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
6899,7326,TsinghuaX/80000901_1X/_,10/11/2013 14:50,set7nlo,10/11/2013 14:50,1988,a,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6900,7324,TsinghuaX/80512073X/_,10/11/2013 14:50,steven91,10/11/2013 14:49,1991,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6901,7330,TsinghuaX/MOOC101/MOOCs_,10/11/2013 14:51,hbxx122333,10/11/2013 14:50,199,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
6902,7332,TsinghuaX/80000901_1X/_,10/11/2013 14:51,XiaohongZheng,10/11/2013 14:50,1991,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6903,7328,TsinghuaX/30240184_1X/_,10/11/2013 14:52,newi_costa,10/11/2013 14:50,1986,m,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
6905,7268,PekingX/01718330X/_,10/11/2013 14:52,tzehengma,10/11/2013 14:35,196,p,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
6906,7331,TsinghuaX/80000901_1X/_,10/11/2013 14:52,lfqzjx,10/11/2013 14:50,1986,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6907,7312,TsinghuaX/80000901_1X/_,10/11/2013 14:52,bony,10/11/2013 14:47,1979,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6908,7313,TsinghuaX/30240184_1X/_,10/11/2013 14:52,junstrix,10/11/2013 14:47,199,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
6909,7331,TsinghuaX/00690242_1X/_,10/11/2013 14:53,lfqzjx,10/11/2013 14:50,1986,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
6910,7333,TsinghuaX/80512073X/_,10/11/2013 14:53,chencx,10/11/2013 14:52,197,hs,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6911,7336,TsinghuaX/80512073X/_,10/11/2013 14:53,slcqu,10/11/2013 14:52,199,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6912,7344,TsinghuaX/30240184_1X/_,10/11/2013 14:54,spring,10/11/2013 14:53,1984,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
6913,7343,TsinghuaX/80000901_1X/_,10/11/2013 14:54,tomsimth,10/11/2013 14:53,1981,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6914,7295,TsinghuaX/30240184_1X/_,10/11/2013 14:54,qdp,10/11/2013 14:42,199,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
6915,7348,TsinghuaX/80512073X/_,10/11/2013 14:54,Mai,10/11/2013 14:54,1992,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6916,7334,MITx/6_002x/_Circuits_and_Electronics_,10/11/2013 14:54,hangsir,10/11/2013 14:52,1992,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6917,7314,TsinghuaX/80512073X/_,10/11/2013 14:55,Ywj,10/11/2013 14:47,1983,m,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6918,7339,TsinghuaX/MOOC101/MOOCs_,10/11/2013 14:55,lishuang,10/11/2013 14:53,1992,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
6919,7284,MITx/6_002x/_Circuits_and_Electronics_,10/11/2013 14:55,xzp1992,10/11/2013 14:39,1992,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6921,7284,TsinghuaX/20220332_1X/_,10/11/2013 14:56,xzp1992,10/11/2013 14:39,1992,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6922,7356,TsinghuaX/80512073X/_,10/11/2013 14:56,ltempty,10/11/2013 14:56,1989,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6923,6679,TsinghuaX/20220332_1X/_,10/11/2013 14:56,HUANG1991,10/11/2013 12:30,1991,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6924,7351,TsinghuaX/30240184_1X/_,10/11/2013 14:56,Joshua7v,10/11/2013 14:55,1993,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
6926,7339,TsinghuaX/80512073X/_,10/11/2013 14:56,lishuang,10/11/2013 14:53,1992,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6927,7358,TsinghuaX/80000901_1X/_,10/11/2013 14:57,18746048682,10/11/2013 14:56,1993,hs,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6928,7359,TsinghuaX/80000901_1X/_,10/11/2013 14:57,j2sdk,10/11/2013 14:56,1996,jhs,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6930,7361,TsinghuaX/80000901_1X/_,10/11/2013 14:57,cjs1988,10/11/2013 14:57,1988,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6931,7272,TsinghuaX/80000901_1X/_,10/11/2013 14:58,2015wd588,10/11/2013 14:35,199,hs,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6932,7344,TsinghuaX/80512073X/_,10/11/2013 14:58,spring,10/11/2013 14:53,1984,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6933,7345,TsinghuaX/80000901_1X/_,10/11/2013 14:58,yunxingxing,10/11/2013 14:54,1984,m,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6935,7350,TsinghuaX/80512073X/_,10/11/2013 14:59,light113,10/11/2013 14:54,1979,other,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6936,7367,TsinghuaX/00690242_1X/_,10/11/2013 14:59,lulzh10,10/11/2013 14:59,1991,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
6938,7233,TsinghuaX/00690242_1X/_,10/11/2013 14:59,Qing1002,10/11/2013 14:29,1991,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
6939,7282,TsinghuaX/20220332_1X/_,10/11/2013 14:59,watcher9527,10/11/2013 14:39,1988,m,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6941,7368,TsinghuaX/80000901_1X/_,10/11/2013 15:00,jkshgf,10/11/2013 14:59,1974,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6942,7367,TsinghuaX/80512073X/_,10/11/2013 15:01,lulzh10,10/11/2013 14:59,1991,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6943,7369,TsinghuaX/80000901_1X/_,10/11/2013 15:01,txt080,10/11/2013 14:59,199,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6944,7374,TsinghuaX/80512073X/_,10/11/2013 15:01,SilenceDogood,10/11/2013 15:00,1986,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6945,7370,MITx/6_002x/_Circuits_and_Electronics_,10/11/2013 15:01,xinqixinqi,10/11/2013 14:59,1992,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6946,7381,TsinghuaX/80512073X/_,10/11/2013 15:01,ZhongWei,10/11/2013 15:01,1987,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6949,7370,TsinghuaX/30240184_1X/_,10/11/2013 15:02,xinqixinqi,10/11/2013 14:59,1992,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
6950,6679,TsinghuaX/00690242_1X/_,10/11/2013 15:02,HUANG1991,10/11/2013 12:30,1991,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
6952,7386,TsinghuaX/00690242_1X/_,10/11/2013 15:02,WuBo,10/11/2013 15:02,1989,b,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
6953,7384,TsinghuaX/00690242_1X/_,10/11/2013 15:03,rogic,10/11/2013 15:01,1988,m,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
6954,7389,TsinghuaX/20220332_1X/_,10/11/2013 15:03,Woz,10/11/2013 15:03,199,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6955,7373,TsinghuaX/80512073X/_,10/11/2013 15:04,zhonghuage,10/11/2013 15:00,1986,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6956,7301,MITx/6_002x/_Circuits_and_Electronics_,10/11/2013 15:04,Frank_THU,10/11/2013 14:44,1992,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6957,7287,MITx/6_002x/_Circuits_and_Electronics_,10/11/2013 15:04,agenbao,10/11/2013 14:40,1986,b,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6958,7320,TsinghuaX/80512073X/_,10/11/2013 15:04,duwei0426,10/11/2013 14:48,1993,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6959,7301,TsinghuaX/MOOC101/MOOCs_,10/11/2013 15:04,Frank_THU,10/11/2013 14:44,1992,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
6960,7390,TsinghuaX/80000901_1X/_,10/11/2013 15:05,henryray,10/11/2013 15:03,1996,hs,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6961,7394,TsinghuaX/80512073X/_,10/11/2013 15:05,linhanxiao,10/11/2013 15:04,1991,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6963,7383,TsinghuaX/80512073X/_,10/11/2013 15:05,linhaha,10/11/2013 15:01,1991,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6964,7393,TsinghuaX/MOOC101/MOOCs_,10/11/2013 15:05,auntbear,10/11/2013 15:04,1989,m,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
6965,7396,TsinghuaX/20220332_1X/_,10/11/2013 15:05,gs5080,10/11/2013 15:04,1985,hs,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6966,7392,TsinghuaX/80000901_1X/_,10/11/2013 15:05,Jinyi,10/11/2013 15:04,199,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6967,7401,TsinghuaX/80512073X/_,10/11/2013 15:05,kimi112811,10/11/2013 15:05,199,b,Financial Analysis and Decision,4/22/2014 02:12,#VALEUR!,Economics and Management
6969,7363,PekingX/01718330X/_,10/11/2013 15:06,Bright,10/11/2013 14:57,1993,other,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
6970,7241,TsinghuaX/80000901_1X/_,10/11/2013 15:06,xycipher,10/11/2013 14:30,1991,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6971,7385,TsinghuaX/00690242_1X/_,10/11/2013 15:06,TomCat,10/11/2013 15:02,199,a,Chinese antiques and Culture (on,4/22/2014 02:12,#VALEUR!,Literature and history
6972,7402,TsinghuaX/30240184_1X/_,10/11/2013 15:07,rh_Jameson,10/11/2013 15:05,1991,b,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
6973,7395,TsinghuaX/80000901_1X/_,10/11/2013 15:07,qiufengzhishang,10/11/2013 15:04,1992,b,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6974,7397,TsinghuaX/30240184_1X/_,10/11/2013 15:07,zhangzc11,10/11/2013 15:04,1992,hs,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
6975,7363,TsinghuaX/20220332_1X/_,10/11/2013 15:08,Bright,10/11/2013 14:57,1993,other,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6976,7408,TsinghuaX/20220332_1X/_,10/11/2013 15:08,Suzhou,10/11/2013 15:08,1991,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6978,7410,MITx/6_002x/_Circuits_and_Electronics_,10/11/2013 15:08,chujian,10/11/2013 15:08,1996,m,Circuits and Electronics (Circuits and Electronics,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6979,7363,TsinghuaX/80000901_1X/_,10/11/2013 15:08,Bright,10/11/2013 14:57,1993,other,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
6981,7411,TsinghuaX/MOOC101/MOOCs_,10/11/2013 15:09,BsodRdo,10/11/2013 15:08,1989,b,MOOCs Production and Operations,4/22/2014 02:12,#VALEUR!,Information spreading computer
6982,7413,TsinghuaX/20220332_1X/_,10/11/2013 15:09,Werdxs,10/11/2013 15:09,199,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6983,7415,TsinghuaX/30240184_1X/_,10/11/2013 15:09,JackeCheng,10/11/2013 15:09,1983,p,Data structure (I,4/22/2014 02:12,#VALEUR!,computer
6984,7416,TsinghuaX/20220332_1X/_,10/11/2013 15:09,wolfsmart90,10/11/2013 15:09,199,b,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6985,7405,PekingX/01718330X/_,10/11/2013 15:09,QP,10/11/2013 15:06,1987,b,Principles and Practice of Computer Aided Translation,4/22/2014 02:12,#VALEUR!,computer
6986,3710,TsinghuaX/20220332_1X/_,10/11/2013 15:10,cucumber,10/11/2013 02:47,1989,a,Circuit principle (a,4/22/2014 02:12,#VALEUR!,Electrical and Electronic Engineering
6987,7419,TsinghuaX/80000901_1X/_,10/11/2013 15:10,KelvinYu,10/11/2013 15:10,1986,a,China Architectural History (on,4/22/2014 02:12,#VALEUR!,Literature and history
